date,open,high,low,close,adjusted_close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_width,BB_position,RSI,price_change,price_change_5d,price_change_10d,volume_sma_10,volume_ratio,volatility_10d,volatility_20d,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance,Market_Phase,Year,Market_Volatility,sentiment_momentum,sentiment_sma_5,sentiment_volatility,day_of_week,month,quarter,year,is_month_end,is_quarter_end,close_lag_1,sentiment_lag_1,close_lag_2,sentiment_lag_2,close_lag_3,sentiment_lag_3,close_lag_5,sentiment_lag_5,close_future_1,return_future_1,close_future_2,return_future_2,close_future_3,return_future_3,close_future_5,return_future_5,symbol
2023-11-20,4450.0,4450.0,4380.8,4390.55,4323.6149,173174.0,4369.03,4251.935,3959.8775,4197.836199650018,3990.199079122264,207.63712052775418,156.75712791473154,50.87999261302264,3959.8775,4626.118142059293,3293.6368579407076,1332.4812841185853,0.8232109187071117,92.23887814313348,-0.013015769537704114,0.019576197387518146,0.15269299938303216,385405.7,0.4493291095590958,0.02152214066544357,0.018262216570345016,Monday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.1897,Negative,0.6697,IPO Related,14.0,336.0,Yes,-0.67,10.17,6.08,1.83,second_wave,2023.0,0.14,0.8053,0.002480000000000254,0.6400489693939236,0,11,4,2023,0,0,4448.45,-0.995,4361.25,0.4705,4344.95,0.9939,4299.95,-0.9342,4488.3,0.02226372550136091,4530.95,0.03197777043878314,4521.15,0.02974570384120434,,,ALKEM.NSE
2023-11-21,4410.0,4500.0,4401.05,4488.3,4419.8747,246036.0,4406.7,4318.245,4005.0125,4242.5229381654,4027.095443631726,215.42749453367378,168.49120123852,46.936293295153774,4005.0125,4686.6231535452,3323.4018464548,1363.2213070904,0.8545187399040205,92.82561323126782,0.02226372550136091,0.04380283491668524,0.17335041305029808,393386.1,0.6254313510314676,0.021321488613758686,0.017930338597065554,Tuesday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.0586,Neutral,0.6539,Global Sentiment,13.0,296.0,No,-2.84,-7.48,6.08,1.21,second_wave,2023.0,1.31,0.1311,0.04422000000000026,0.6393278828408623,1,11,4,2023,0,0,4390.55,-0.1897,4448.45,-0.995,4361.25,0.4705,,-0.2673,4530.95,0.009502484236793451,4521.15,0.007319029476639205,4557.8,0.015484704676603567,4554.2,0.01468261925450598,ALKEM.NSE
2023-11-22,4500.0,4572.95,4466.75,4530.95,4461.8745,398114.0,4443.9,4368.6050000000005,4054.8675000000003,4286.8963322938,4064.418003362709,222.4783289310908,179.28862677703418,43.18970215405662,4054.8675000000003,4737.235339739334,3372.4996602606666,1364.7356794786679,0.8488459392970981,93.1461513825131,0.009502484236793451,0.04280831770215987,0.12504500477981795,366961.8,1.0848922149389937,0.017046835974099096,0.016880619228742698,Wednesday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.127,Positive,0.4991,Economic Data,13.0,363.0,Yes,2.51,17.18,6.08,0.8,second_wave,2023.0,2.19,0.1856,-0.12915999999999975,0.6406203660862226,2,11,4,2023,0,0,4488.3,-0.0586,4390.55,-0.1897,4448.45,-0.995,4344.95,0.9939,4521.15,-0.0021629018197066863,4557.8,0.005925909577461752,,,4567.25,0.008011564903607438,ALKEM.NSE
2023-11-23,4540.0,4574.4,4502.65,4521.15,4452.2239,310248.0,4475.88,4397.45,4101.657499999999,4322.935358094754,4098.25000311362,224.68535498113397,188.36797241785416,36.31738256327981,4101.657499999999,4776.765207800449,3426.5497921995498,1350.2154156008996,0.8106856099797299,91.56118143459915,-0.0021629018197066863,0.03666380051590701,0.06814799064426968,275722.4,1.1252186982269121,0.010599579151233857,0.017191534337548615,Thursday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0562,Neutral,0.5707,Dividend Announcement,19.0,455.0,No,2.63,21.89,6.08,-2.56,second_wave,2023.0,1.61,-0.0708,-0.21201999999999974,0.5903538570684173,3,11,4,2023,0,0,4530.95,0.127,4488.3,-0.0586,4390.55,-0.1897,4361.25,0.4705,4557.8,0.008106344624708495,,,4554.2,0.0073100870353781655,4723.55,0.04476737113345064,ALKEM.NSE
2023-11-24,4532.25,4593.45,4526.3,4557.8,4488.3151,198443.0,4497.75,4424.96,4151.5075,4359.06837992633,4132.290743623722,226.7776363026078,196.04990519480492,30.727731107802867,4151.5075,4805.3621718257955,3497.6528281742035,1307.709343651592,0.810690217189614,91.74889892401183,0.008106344624708495,0.024581595836752124,0.06423517874238227,243484.6,0.8150125305666148,0.010463489818609156,0.016654646236147933,Friday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.1666,Negative,0.6282,Results Season,10.0,105.0,Yes,2.49,39.2,6.08,-2.42,second_wave,2023.0,0.9,-0.2228,-0.04633999999999973,0.5903843753578412,4,11,4,2023,0,0,4521.15,0.0562,4530.95,0.127,4488.3,-0.0586,4448.45,-0.995,,,4554.2,-0.0007898547544868961,4567.25,0.0020733687305278803,4647.9,0.019768309272017115,ALKEM.NSE
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.0459,Neutral,0.5401,Earnings Report,11.0,222.0,No,-0.23,21.4,6.08,0.71,second_wave,2023.0,1.98,0.1207,-0.017579999999999724,0.5119333273646757,0,11,4,2023,0,0,4557.8,-0.1666,4521.15,0.0562,4530.95,0.127,4390.55,-0.1897,4554.2,,4567.25,,4723.55,,4613.15,,ALKEM.NSE
2023-11-28,4587.0,4613.55,4515.05,4554.2,4484.77,401971.0,4530.4800000000005,4449.754999999999,4195.46,4389.088629168433,4163.543281133076,225.54534803535716,201.9489937629154,23.596354272441772,4195.46,4832.4523593691965,3558.4676406308035,1273.984718738393,0.7815889348776918,91.22370504410763,-0.0007898547544868961,0.037273234560590174,0.057579100145137785,247538.5,1.6238726501130127,0.010702836971567485,0.016240145089380754,Tuesday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.5442,Positive,0.8125,Results Season,4.0,450.0,Yes,-0.48,92.26,6.08,-2.09,second_wave,2023.0,0.37,0.5901000000000001,0.10298000000000027,0.5301767378274294,1,11,4,2023,0,0,,-0.0459,4557.8,-0.1666,4521.15,0.0562,4488.3,-0.0586,4567.25,0.0028654868033903824,4723.55,0.03718545518422567,4647.9,0.020574414825875076,4652.85,0.021661323613368033,ALKEM.NSE
2023-11-29,4600.0,4606.7,4543.0,4567.25,4497.6211,147770.0,4546.2699999999995,4476.485,4239.235,4416.498070834828,4193.447482530625,223.0505883042024,206.16931267117283,16.88127563302956,4239.235,4850.2799273688115,3628.190072631188,1222.0898547376237,0.768404977529597,88.83613868508124,0.0028654868033903824,0.017590178909609344,0.06216351352922711,249173.5,0.5930405921978059,0.010467463788671855,0.016278472128793214,Wednesday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.2019,Positive,0.8514,Analyst Upgrade,18.0,118.0,Yes,-0.27,34.08,6.08,2.95,second_wave,2023.0,0.18,-0.34230000000000005,0.11796000000000026,0.42642815729420924,2,11,4,2023,0,0,4554.2,0.5442,,-0.0459,4557.8,-0.1666,4530.95,0.127,4723.55,0.034221905960917454,4647.9,0.017658328315726113,4613.15,0.01004981115550918,4725.8,0.034714543762658145,ALKEM.NSE
2023-11-30,4591.3,4795.5,4561.05,4723.55,4651.5382,372051.0,4584.79,4514.344999999999,4289.32,4463.736829167931,4232.714335676505,231.02249349142676,211.13994883522363,19.882544656203123,4289.32,4885.843115006317,3692.796884993682,1193.046230012635,0.8639674549706275,87.98854577819051,0.034221905960917454,0.04250764188525591,0.0871356402260095,258896.2,1.4370662837075243,0.013749954296506795,0.017077755667186233,Thursday,November,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.1952,Negative,0.5773,Economic Data,9.0,326.0,No,1.82,21.18,6.08,2.1,second_wave,2023.0,0.57,-0.3971,0.06768000000000027,0.39462078294653335,3,11,4,2023,1,0,4567.25,0.2019,4554.2,0.5442,,-0.0459,4521.15,0.0562,4647.9,-0.016015496819129837,4613.15,-0.02337225180214042,4652.85,-0.014967556181261887,4889.5,0.03513247451598889,ALKEM.NSE
2023-12-01,4724.9,4741.95,4621.75,4647.9,4577.0415,264101.0,4610.14,4543.01,4335.5824999999995,4492.069624680557,4263.468829330097,228.60079535046043,214.632118138271,13.96867721218942,4335.5824999999995,4889.021419061152,3782.1435809388468,1106.8778381223055,0.7821607671988553,77.18475509900244,-0.016015496819129837,0.02803490262433228,0.06572656921754083,273991.3,0.9639028684487427,0.015775860365396636,0.01803236878685188,Friday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.5659,Negative,0.8322,Share Buyback,16.0,139.0,Yes,-2.45,112.26,6.08,0.57,second_wave,2023.0,0.78,-0.3706999999999999,-0.012179999999999724,0.2934983407108149,4,12,4,2023,0,0,4723.55,-0.1952,4567.25,0.2019,4554.2,0.5442,4557.8,-0.1666,4613.15,-0.0074764947610749255,4652.85,0.0010649970954625942,4725.8,0.016760257320510563,4796.05,0.03187461003894243,ALKEM.NSE
2023-12-04,4649.0,4667.15,4601.0,4613.15,4542.8213,197993.0,4621.21,4559.48,4376.6275000000005,4510.6973747297025,4289.371138268609,221.32623646109369,215.97094180283554,5.3552946582581455,4376.6275000000005,4879.88827730505,3873.3667226949515,1006.5215546100985,0.7349899998829353,72.47034704934829,-0.0074764947610749255,0.012144016850234696,0.03702413200103405,270990.1,0.7306281668592322,0.0155546314225312,0.018413927795620483,Monday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.2116,Negative,0.372,Interest Rate,7.0,397.0,Yes,-2.23,27.66,6.08,0.89,second_wave,2023.0,0.65,0.35429999999999995,-0.04531999999999973,0.2949068412227861,0,12,4,2023,0,0,4647.9,-0.5659,4723.55,-0.1952,4567.25,0.2019,,-0.0459,4652.85,0.008605833324301315,4725.8,0.024419323022230044,4889.5,0.0599048372587061,4725.25,0.024300098631087286,ALKEM.NSE
2023-12-05,4649.95,4667.45,4589.25,4652.85,4581.9161,254553.0,4640.94,4585.710000000001,4418.8225,4532.567009386671,4316.295498396859,216.27151098981176,216.0310556402308,0.24045534958096937,4418.8225,4859.270110212728,3978.3748897872724,880.8952204254551,0.7656700758201068,74.63353343571126,0.008605833324301315,0.021661323613368033,0.059741945769892224,279128.0,0.9119579547734373,0.014427058734554576,0.01837059606091607,Tuesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0142,Neutral,0.4318,Currency Movement,1.0,137.0,No,1.6,-0.92,6.08,1.72,second_wave,2023.0,0.75,0.2258,-0.15131999999999973,0.2950606756810112,1,12,4,2023,0,0,4613.15,-0.2116,4647.9,-0.5659,4723.55,-0.1952,4554.2,0.5442,4725.8,0.0156785626014162,4889.5,0.05086130006340195,4796.05,0.030776835702848837,4795.2,0.030594151971372163,ALKEM.NSE
2023-12-06,4677.0,4807.0,4660.0,4725.8,4653.7539,367725.0,4672.65,4609.46,4463.8525,4562.295161788721,4346.629165182278,215.6659966064435,215.95804383347334,-0.2920472270298262,4463.8525,4825.9416013854225,4101.763398614577,724.178202770845,0.8617169075204677,75.58616056432646,0.0156785626014162,0.034714543762658145,0.05291535770781808,291296.9,1.2623718275065747,0.013731277978376836,0.01835338198406038,Wednesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.9011,Negative,0.9738,Regulatory Change,16.0,104.0,No,-1.75,127.62,6.08,0.11,second_wave,2023.0,1.21,-0.9153,-0.3719199999999997,0.39777186593993186,2,12,4,2023,0,0,4652.85,0.0142,4613.15,-0.2116,4647.9,-0.5659,4567.25,0.2019,4889.5,0.034639637733293815,4796.05,0.014865208007109887,4725.25,-0.00011638241144362738,4885.35,0.03376147953785602,ALKEM.NSE
2023-12-07,4712.15,4900.0,4701.9,4889.5,4814.9583,374821.0,4705.839999999999,4645.315,4506.96,4612.63436766738,4386.84181961322,225.79254805415985,217.92494467761065,7.867603376549198,4506.96,4855.261650267328,4158.658349732672,696.6033005346562,1.0491504270886935,79.62204901026183,0.034639637733293815,0.03513247451598889,0.07913351504651356,288967.6,1.2971038967690496,0.016597292813676393,0.01651683740092118,Thursday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.2208,Positive,0.5283,Technical Levels,6.0,444.0,No,-0.78,41.98,6.08,2.03,second_wave,2023.0,0.79,1.1219000000000001,-0.28871999999999975,0.4094289812246666,3,12,4,2023,0,0,4725.8,-0.9011,4652.85,0.0142,4613.15,-0.2116,4723.55,-0.1952,4796.05,-0.019112383679312783,4725.25,-0.03359239186010843,4795.2,-0.019286225585438244,4857.2,-0.006605992432764163,ALKEM.NSE
2023-12-08,4875.0,4897.8,4750.6,4796.05,4722.9329,305427.0,4735.47,4672.805,4535.1275000000005,4640.8521572570135,4417.153536678908,223.69862057810587,219.07967985770972,4.618940720396154,4535.1275000000005,4881.150927066643,4189.104072933358,692.0468541332848,0.8770301077761237,69.35627575453836,-0.019112383679312783,0.03187461003894243,0.06080311425190499,288485.5,1.058725655188909,0.01848245783704151,0.014667051180498738,Friday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.3184,Negative,0.5987,Management Change,10.0,314.0,Yes,-2.08,77.59,6.08,1.63,second_wave,2023.0,1.77,-0.5392,-0.2392199999999997,0.41452162790378233,4,12,4,2023,0,0,4889.5,0.2208,4725.8,-0.9011,4652.85,0.0142,4647.9,-0.5659,4725.25,-0.014762148017639531,4795.2,-0.00017722917817797335,4885.35,0.0186194889544522,4919.35,0.02570865608156714,ALKEM.NSE
2023-12-11,4795.95,4795.95,4681.9,4725.25,4653.2123,240894.0,4757.89,4689.55,4557.255,4653.836440755935,4439.975496924914,213.86094383102045,218.03593265237186,-4.1749888213514055,4557.255,4891.718405125909,4222.791594874091,668.9268102518181,0.7511410776565496,68.37395696091343,-0.014762148017639531,0.024300098631087286,0.03673921628856025,292730.6,0.8229204599724116,0.019584727028137044,0.015336368855440166,Monday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0291,Neutral,0.7235,Analyst Upgrade,4.0,210.0,No,-0.49,-17.5,6.08,-0.1,second_wave,2023.0,0.4,0.34750000000000003,-0.19107999999999975,0.4167981285946492,0,12,4,2023,0,0,4796.05,-0.3184,4889.5,0.2208,4725.8,-0.9011,4613.15,-0.2116,4795.2,0.014803449552933667,4885.35,0.03388180519549233,4857.2,0.027924448441881244,4903.25,0.03766996455214011,ALKEM.NSE
2023-12-12,4734.8,4813.35,4726.0,4795.2,4722.0959,261701.0,4786.360000000001,4713.65,4581.7025,4675.584680639638,4466.288423078624,209.2962575610136,216.28799763410024,-6.991740073086646,4581.7025,4910.343437442606,4253.061562557395,657.2818748852114,0.824818784995836,67.37825594563981,0.014803449552933667,0.030594151971372163,0.0529181854112688,278703.6,0.9389939706555639,0.019799550699957688,0.015491371996713117,Tuesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.0751,Neutral,0.4339,Currency Movement,17.0,473.0,Yes,-0.91,3.1,6.08,-2.18,second_wave,2023.0,1.05,-0.1042,-0.20893999999999974,0.3477254218489092,1,12,4,2023,0,0,4725.25,0.0291,4796.05,-0.3184,4889.5,0.2208,4652.85,0.0142,4885.35,0.018800050050050254,4857.2,0.012929596262929666,4919.35,0.0258904738071406,4936.65,0.029498248248248204,ALKEM.NSE
2023-12-13,4805.0,4900.0,4780.1,4885.35,4810.8715,313944.0,4818.2699999999995,4745.460000000001,4610.9725,4707.85626823354,4497.330021369096,210.52624686444324,215.13564748016887,-4.609400615725633,4610.9725,4938.2276836668725,4283.717316333127,654.5103673337453,0.9192103191851979,69.04352498656634,0.018800050050050254,0.03376147953785602,0.06964803765942307,295321.0,1.0630601955160657,0.020214693436697257,0.01567321665821782,Wednesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.2338,Negative,0.4473,Sector News,12.0,86.0,Yes,-1.16,41.28,6.08,-1.43,second_wave,2023.0,1.1,-0.1587,-0.07547999999999974,0.32079187091390954,2,12,4,2023,0,0,4795.2,-0.0751,4725.25,0.0291,4796.05,-0.3184,4725.8,-0.9011,4857.2,-0.005762125538600227,4919.35,0.006959583243779877,4903.25,0.003664015884225158,4877.35,-0.001637548998536409,ALKEM.NSE
2023-12-14,4900.0,4925.0,4848.0,4857.2,4783.1507,301947.0,4811.8099999999995,4758.825,4636.585,4730.8322269668415,4523.987056823237,206.84517014360426,213.47755201285597,-6.632381869251702,4636.585,4956.270962848076,4316.899037151924,639.3719256961522,0.8450495574384077,67.70827844232488,-0.005762125538600227,-0.006605992432764163,0.02829439722242788,288310.6,1.0472976019612183,0.018057738204704576,0.01587683626213278,Thursday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.0003,Neutral,0.6215,Economic Data,20.0,140.0,No,2.34,-0.69,6.08,-0.41,second_wave,2023.0,2.42,0.2335,-0.11969999999999974,0.32854283147119956,3,12,4,2023,0,0,4885.35,-0.2338,4795.2,-0.0751,4725.25,0.0291,4889.5,0.2208,4919.35,0.012795437700733103,4903.25,0.009480770814461081,4936.65,0.01635716050399405,4909.9,0.010849872354442791,ALKEM.NSE
2023-12-15,4880.8,5009.85,4791.55,4919.35,4844.3532,1925737.0,4836.469999999999,4785.969999999999,4664.49,4759.8349612796355,4553.273200762256,206.5617605173793,212.09439371376064,-5.53263319638134,4664.49,4980.390949832791,4348.589050167208,631.8018996655828,0.9033859349503377,68.55339457073941,0.012795437700733103,0.02570865608156714,0.05840271950773479,454474.2,4.2372856368964396,0.016962558138697747,0.01594685329791853,Friday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.5367,Negative,0.6684,IPO Related,5.0,416.0,Yes,-2.01,105.91,6.08,1.34,second_wave,2023.0,1.64,-0.5364,-0.16335999999999973,0.3250825893352192,4,12,4,2023,0,0,4857.2,-0.0003,4885.35,-0.2338,4795.2,-0.0751,4796.05,-0.3184,4903.25,-0.0032727901043837493,4936.65,0.0035167247705487625,4877.35,-0.008537713315783568,4914.4,-0.0010062304979318037,ALKEM.NSE
2023-12-18,4899.1,4960.35,4852.55,4903.25,4828.4987,161198.0,4872.07,4814.9800000000005,4687.2300000000005,4781.898813390461,4579.1974081132,202.70140527726107,210.21579602646077,-7.514390749199691,4687.2300000000005,5003.127918888194,4371.332081111807,631.7958377763862,0.8419142499581586,67.6850585195318,-0.0032727901043837493,0.03766996455214011,0.06288544703727394,450794.7,0.35758628040657975,0.016645526919795147,0.01573165887899387,Monday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0361,Neutral,0.6086,Policy Change,18.0,484.0,Yes,-0.44,30.59,6.08,-1.6,second_wave,2023.0,1.26,0.5728,-0.16195999999999972,0.3335366706475744,0,12,4,2023,0,0,4919.35,-0.5367,4857.2,-0.0003,4885.35,-0.2338,4725.25,0.0291,4936.65,0.006811808494365801,4877.35,-0.005282210778565166,4909.9,0.0013562433080098746,,,ALKEM.NSE
2023-12-19,4889.75,4950.0,4884.9,4936.65,4861.3895,95027.0,4900.360000000001,4843.36,4714.535,4805.706688253467,4605.675377882592,200.03131037087496,208.17889889534362,-8.14758852446866,4714.535,5016.559626217965,4412.510373782035,604.0492524359306,0.8677100817595312,68.33796664019056,0.006811808494365801,0.029498248248248204,0.06099487410941662,434842.1,0.21853219823931494,0.016626868801927038,0.015150903011255549,Tuesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0743,Neutral,0.425,Policy Change,7.0,316.0,Yes,0.53,8.82,6.08,2.08,second_wave,2023.0,2.12,0.038200000000000005,-0.1320799999999997,0.3378684407017383,1,12,4,2023,0,0,4903.25,0.0361,4919.35,-0.5367,4857.2,-0.0003,4795.2,-0.0751,4877.35,-0.012012194504370188,4909.9,-0.005418654350622387,4914.4,-0.004507105020611135,4972.5,0.0072620096624229635,ALKEM.NSE
2023-12-20,4950.0,5009.0,4864.7,4877.35,4802.9935,188500.0,4898.76,4858.515,4733.9875,4816.7287362144725,4625.7994239653635,190.929312249109,204.72898156609673,-13.799669316987746,4733.9875,5024.55794054936,4443.41705945064,581.1408810987195,0.7466914730365474,58.44869259503405,-0.012012194504370188,-0.001637548998536409,0.03206864446231328,416919.6,0.4521255417111597,0.017145107975594286,0.015151422505008193,Wednesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.0473,Neutral,0.6222,FII/DII Activity,4.0,277.0,Yes,0.03,-3.56,6.08,-1.25,second_wave,2023.0,2.44,-0.027000000000000003,-0.07585999999999973,0.22388710969792458,2,12,4,2023,0,0,4936.65,0.0743,4903.25,0.0361,4919.35,-0.5367,4885.35,-0.2338,4909.9,0.0066737060083854605,4914.4,0.007596338175443584,,,5075.3,0.040585563882026054,ALKEM.NSE
2023-12-21,4858.0,4971.6,4818.65,4909.9,4835.0473,150806.0,4909.3,4860.555,4752.9349999999995,4831.062776796861,4646.8439110790405,184.21886571782034,200.6269583964415,-16.40809267862116,4752.9349999999995,5037.110237078139,4468.75976292186,568.3504741562792,0.7761764213059132,65.10783070003458,0.0066737060083854605,0.010849872354442791,0.004172205747008828,394518.1,0.38225369127550807,0.013317464104963551,0.015113193197015708,Thursday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.6744,Negative,0.9288,Interest Rate,13.0,337.0,Yes,-2.69,134.73,6.08,-0.98,second_wave,2023.0,1.69,-0.7217,-0.2106799999999997,0.26699433805898837,3,12,4,2023,0,0,4877.35,0.0473,4936.65,0.0743,4903.25,0.0361,4857.2,-0.0003,4914.4,0.0009165156113160045,,,4972.5,0.012749750504083668,5126.35,0.04408440090429555,ALKEM.NSE
2023-12-22,4920.6,4955.0,4858.65,4914.4,4839.4787,152341.0,4908.3099999999995,4872.39,4772.5975,4843.883888058883,4666.662880628742,177.22100743014107,195.94576820318144,-18.724760773040373,4772.5975,5043.34823693829,4501.84676306171,541.5014738765803,0.7618690933283029,67.99904403417577,0.0009165156113160045,-0.0010062304979318037,0.024676556749825274,379209.5,0.40173307894448845,0.011410301572496815,0.01506128577928781,Friday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.3566,Positive,0.8498,Interest Rate,13.0,168.0,Yes,0.18,77.99,6.08,-2.92,second_wave,2023.0,1.98,1.031,-0.03201999999999975,0.30637718021347027,4,12,4,2023,0,0,4909.9,-0.6744,4877.35,0.0473,4936.65,0.0743,4919.35,-0.5367,,,4972.5,0.011822399479082035,5075.3,0.032740517662380064,5202.6,0.05864398502360424,ALKEM.NSE
2023-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.0933,Neutral,0.4223,Sector News,15.0,448.0,Yes,-0.58,30.55,6.08,0.07,second_wave,2023.0,0.66,-0.44989999999999997,-0.05789999999999975,0.3031772823869844,0,12,4,2023,0,0,4914.4,0.3566,4909.9,-0.6744,4877.35,0.0473,4903.25,0.0361,4972.5,,5075.3,,5126.35,,5120.0,,ALKEM.NSE
2023-12-26,4916.45,4997.0,4901.1,4972.5,4896.6929,83738.0,4922.16,4897.115,4793.3324999999995,4863.67098220367,4689.31748206365,174.35350014002051,191.62731459054928,-17.27381445052876,4793.3324999999995,5058.2764092078005,4528.388590792199,529.8878184156019,0.8381234551413592,68.68751826951183,0.011822399479082035,0.014123285575893485,0.052325273795037264,363493.9,0.23036975311002467,0.00994457127300369,0.015133646468216676,Tuesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,0.1232,Positive,0.5535,Global Sentiment,10.0,465.0,No,1.3,-14.71,6.08,1.78,second_wave,2023.0,2.41,0.2165,-0.04811999999999975,0.31206344796460417,1,12,4,2023,0,0,,-0.0933,4914.4,0.3566,4909.9,-0.6744,4936.65,0.0743,5075.3,0.020673705379587792,5126.35,0.030940170940171097,5202.6,0.04627450980392167,5186.0,0.04293614881850183,ALKEM.NSE
2023-12-27,5010.0,5090.0,4992.45,5075.3,4997.9257,240939.0,4949.889999999999,4925.125,4819.3875,4896.229292633875,4717.908779688565,178.32051294530993,188.96595426150142,-10.645441316191494,4819.3875,5087.782971910576,4550.992028089424,536.7909438211518,0.9767451890642652,69.7435318043159,0.020673705379587792,0.028085847690235477,0.0584125792459127,361417.7,0.6666496964592492,0.010720236839232787,0.015497555726468725,Wednesday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.6613,Negative,0.99,Technical Levels,7.0,113.0,Yes,0.85,162.36,6.08,-0.38,second_wave,2023.0,1.29,-0.7845,-0.18983999999999973,0.3595979985422017,2,12,4,2023,0,0,4972.5,0.1232,,-0.0933,4914.4,0.3566,4877.35,0.0473,5126.35,0.010058518708253805,5202.6,0.02508226114712442,5120.0,0.008807361141213388,5240.5,0.03254980001182184,ALKEM.NSE
2023-12-28,5074.95,5143.0,5018.2,5126.35,5048.1974,447476.0,4999.6900000000005,4949.225,4847.342500000001,4931.63247838251,4748.16368489682,183.46879348569018,187.8665221063392,-4.397728620649019,4847.342500000001,5121.566623233448,4573.118376766553,548.4482464668945,1.0087216556846832,65.33108939089911,0.010058518708253805,0.05105231324387227,0.049331163580910165,374770.9,1.1939987869922664,0.009859208209899923,0.015515559600452509,Thursday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.7467,Negative,0.99,FII/DII Activity,8.0,91.0,Yes,-1.02,152.44,6.08,-0.47,second_wave,2023.0,1.27,-0.08540000000000003,-0.20429999999999976,0.4037776490704888,3,12,4,2023,0,0,5075.3,-0.6613,4972.5,0.1232,,-0.0933,4909.9,-0.6744,5202.6,0.014874130716786782,5120.0,-0.0012386980990374274,5186.0,0.011635959308279764,5269.45,0.027914598105864608,ALKEM.NSE
2023-12-29,5146.6,5216.75,5104.9,5202.6,5123.285,147213.0,5058.2300000000005,4983.765,4871.295,4973.319789400586,4781.8256341637225,191.49415523686366,188.5920487324441,2.9021065044195495,4871.295,5181.338628339109,4561.251371660891,620.0872566782182,1.0342877094020404,76.91492883151273,0.014874130716786782,0.05961424876270405,0.07111092810672837,359297.5,0.409724531899053,0.009540966353548142,0.014204849265758187,Friday,December,Q4,ALKEM.NSE,Alkem Laboratories,Pharmaceuticals,Mid Cap,-0.9558,Negative,0.9787,Technical Levels,2.0,448.0,No,-0.95,197.98,6.08,-1.51,second_wave,2023.0,1.59,-0.20909999999999995,-0.4667799999999998,0.45963169555151173,4,12,4,2023,0,0,5126.35,-0.7467,5075.3,-0.6613,4972.5,0.1232,4914.4,0.3566,5120.0,-0.015876677046092413,5186.0,-0.003190712336139656,5240.5,0.007284819128897002,5238.6,0.006919617114519605,ALKEM.NSE
